idx,count
1597,0
1598,1
1599,0
1600,0
1601,0
1602,1
1603,2
1604,3
1605,1
1606,0
1607,0
1608,0
1609,1
1610,0
1611,0
1612,0
1613,0
1614,0
1615,0
1616,0
1617,0
1618,1
1619,0
1620,0
1621,1
1622,1
1623,0
1624,0
1625,2
1626,0
1627,0
1628,0
1629,0
1630,1
1631,1
1632,0
1633,0
1634,1
1635,1
1636,0
1637,1
1638,0
1639,0
1640,1
1641,1
1642,0
1643,0
1644,1
1645,0
1646,0
1647,0
1648,1
1649,1
1650,0
1651,0
1652,0
1653,0
1654,1
1655,2
1656,1
1657,0
1658,0
1659,0
1660,0
1661,2
1662,1
1663,1
1664,0
1665,0
1666,0
1667,1
1668,1
1669,0
1670,0
1671,0
1672,1
1673,0
1674,0
1675,1
1676,0
1677,0
1678,2
1679,0
1680,0
1681,1
1682,3
1683,1
1684,0
1685,0
1686,0
1687,1
1688,0
1689,0
1690,0
1691,1
1692,0
1693,1
1694,2
1695,0
1696,0
1697,0
1698,1
1699,0
1700,0
1701,0
1702,0
1703,1
1704,0
1705,0
1706,1
1707,0
1708,0
1709,0
1710,0
1711,1
1712,0
1713,1
1714,0
1715,2
1716,1
1717,0
1718,1
1719,1
1720,0
1721,1
1722,1
1723,0
1724,1
1725,2
1726,0
1727,0
1728,1
1729,1
1730,0
1731,0
1732,1
1733,1
1734,2
1735,0
1736,0
1737,0
1738,0
1739,1
1740,0
1741,0
1742,0
1743,0
1744,1
1745,0
1746,1
1747,0
1748,0
1749,1
1750,0
1751,1
1752,0
1753,1
1754,1
1755,0
1756,1
1757,1
1758,0
1759,1
1760,0
1761,0
1762,0
1763,0
1764,0
1765,0
1766,0
1767,1
1768,0
1769,0
1770,0
1771,0
1772,0
1773,0
1774,1
1775,0
1776,1
1777,0
1778,1
1779,0
1780,1
1781,1
1782,0
1783,0
1784,0
1785,0
1786,0
1787,1
1788,0
1789,1
1790,1
1791,0
1792,1
1793,0
1794,1
1795,0
1796,0
1797,1
1798,0
1799,0
1800,3
1801,0
1802,0
1803,0
1804,1
1805,1
1806,0
1807,0
1808,1
1809,1
1810,1
1811,0
1812,1
1813,0
1814,0
1815,1
1816,1
1817,0
1818,1
1819,0
1820,1
1821,1
1822,1
1823,0
1824,1
1825,1
1826,1
1827,0
1828,1
1829,1
1830,0
1831,0
1832,0
1833,0
1834,0
1835,0
1836,2
1837,0
1838,0
1839,0
1840,0
1841,0
1842,0
1843,1
1844,0
1845,0
1846,1
1847,0
1848,0
1849,1
1850,0
1851,0
1852,0
1853,1
1854,0
1855,0
1856,0
1857,1
1858,2
1859,0
1860,0
1861,3
1862,0
1863,1
1864,1
1865,0
1866,0
1867,1
1868,0
1869,0
1870,3
1871,0
1872,1
1873,1
1874,1
1875,0
1876,1
1877,0
1878,0
1879,0
1880,1
1881,1
1882,2
1883,0
1884,0
1885,0
1886,1
1887,0
1888,1
1889,2
1890,0
1891,0
1892,1
1893,0
1894,0
1895,0
1896,0
1897,0
1898,0
1899,0
1900,0
1901,0
1902,0
1903,0
1904,0
1905,3
1906,0
1907,0
1908,0
1909,0
1910,1
1911,0
1912,0
1913,0
1914,0
1915,0
1916,0
1917,0
1918,0
1919,0
1920,0
1921,0
1922,0
1923,0
1924,0
1925,0
1926,0
1927,2
1928,0
1929,0
1930,0
1931,0
1932,1
1933,0
1934,0
1935,1
1936,0
1937,0
1938,1
1939,0
1940,1
1941,0
1942,0
1943,0
1944,1
1945,0
1946,0
1947,2
1948,0
1949,1
1950,1
1951,0
1952,0
1953,0
1954,0
1955,0
1956,0
1957,0
1958,0
1959,0
1960,0
1961,1
1962,0
1963,0
1964,1
1965,1
1966,0
1967,0
1968,0
1969,0
1970,0
1971,0
1972,0
1973,0
1974,0
1975,0
1976,0
1977,1
1978,0
1979,0
1980,0
1981,0
1982,1
1983,0
1984,1
1985,0
1986,1
1987,1
1988,0
1989,1
1990,0
1991,0
1992,0
1993,0
1994,0
1995,1
1996,0
1997,0
1998,1
1999,0
2000,0
2001,0
2002,0
2003,0
2004,0
2005,1
2006,0
2007,0
2008,0
2009,2
2010,0
2011,1
2012,0
2013,0
2014,0
2015,0
2016,1
2017,0
2018,1
2019,1
2020,0
2021,0
2022,1
2023,1
2024,1
2025,0
2026,0
2027,0
2028,2
2029,0
2030,1
2031,1
2032,0
2033,1
2034,0
2035,1
2036,0
2037,1
2038,1
2039,0
2040,0
2041,1
2042,0
2043,0
2044,0
2045,1
2046,2
2047,2
2048,0
2049,0
2050,0
2051,0
2052,0
2053,0
2054,1
2055,1
2056,0
2057,1
2058,0
2059,0
2060,1
2061,0
2062,0
2063,1
2064,0
2065,0
2066,2
2067,0
2068,0
2069,2
2070,0
2071,1
2072,0
2073,1
2074,0
2075,0
2076,0
2077,0
2078,0
2079,1
2080,0
2081,1
2082,0
2083,0
2084,0
2085,0
2086,1
2087,1
2088,0
2089,0
2090,0
2091,2
2092,1
2093,1
2094,0
2095,3
2096,0
2097,0
2098,0
2099,0
2100,2
2101,1
2102,0
2103,0
2104,0
2105,0
2106,0
2107,0
2108,0
2109,0
2110,0
2111,0
2112,1
2113,0
2114,0
2115,0
2116,0
2117,0
2118,2
2119,2
2120,1
2121,0
2122,0
2123,1
2124,1
2125,0
2126,1
2127,0
2128,1
2129,2
2130,0
2131,0
2132,1
2133,2
2134,1
2135,0
2136,1
2137,0
2138,0
2139,0
2140,1
2141,0
2142,0
2143,0
2144,0
2145,0
2146,0
2147,1
2148,0
2149,0
2150,0
2151,0
2152,0
2153,0
2154,0
2155,0
2156,3
2157,0
2158,2
2159,0
2160,0
2161,0
2162,1
2163,1
2164,0
2165,1
2166,0
2167,0
2168,0
2169,0
2170,0
2171,0
2172,0
2173,2
2174,0
2175,1
2176,1
2177,0
2178,0
2179,0
2180,0
2181,0
2182,0
2183,0
2184,1
2185,1
2186,0
2187,0
2188,0
2189,1
2190,0
2191,0
2192,1
2193,0
2194,0
2195,0
2196,0
2197,1
2198,0
2199,0
2200,1
2201,0
2202,0
2203,0
2204,0
2205,1
2206,1
2207,0
2208,1
2209,0
2210,0
2211,0
2212,0
2213,0
2214,1
2215,0
2216,0
2217,0
2218,0
2219,0
2220,0
2221,0
2222,1
2223,2
2224,1
2225,1
2226,0
2227,0
2228,0
2229,0
2230,0
2231,0
2232,1
2233,0
2234,0
2235,0
2236,1
2237,0
2238,1
2239,1
2240,0
2241,0
2242,1
2243,0
2244,0
2245,0
2246,0
2247,0
2248,1
2249,0
2250,2
2251,2
2252,0
2253,1
2254,0
2255,0
2256,2
2257,0
2258,0
2259,2
2260,0
2261,1
2262,0
2263,0
2264,0
2265,0
2266,0
2267,0
2268,0
2269,2
2270,0
2271,0
2272,0
2273,2
2274,0
2275,0
2276,2
2277,0
2278,1
2279,0
2280,1
2281,0
2282,0
2283,0
2284,0
2285,1
2286,0
2287,1
2288,0
2289,1
2290,0
2291,1
2292,0
2293,0
2294,0
2295,0
2296,0
2297,1
2298,1
2299,1
2300,0
2301,0
2302,0
2303,0
2304,0
2305,0
2306,1
2307,0
2308,0
2309,0
2310,0
2311,0
2312,1
2313,0
2314,0
2315,0
2316,1
2317,1
2318,0
2319,2
2320,0
2321,0
2322,0
2323,0
2324,0
2325,0
2326,0
2327,0
2328,0
2329,0
2330,0
2331,1
2332,0
2333,0
2334,2
2335,1
2336,0
2337,2
2338,1
2339,0
2340,1
2341,0
2342,1
2343,0
2344,0
2345,2
2346,0
2347,0
2348,1
2349,0
2350,1
2351,0
2352,1
2353,0
2354,0
2355,0
2356,0
2357,0
2358,0
2359,2
2360,0
2361,0
2362,2
2363,0
2364,0
2365,1
2366,0
2367,0
2368,1
2369,0
2370,0
2371,0
2372,0
2373,1
2374,1
2375,0
2376,0
2377,1
2378,0
2379,1
2380,0
2381,0
2382,2
2383,0
2384,0
2385,1
2386,0
2387,0
2388,0
2389,0
2390,0
2391,0
2392,0
2393,0
2394,1
2395,0
2396,1
2397,1
2398,0
2399,0
2400,1
2401,0
2402,0
2403,0
2404,1
2405,0
2406,0
2407,0
2408,0
2409,3
2410,2
2411,0
2412,0
2413,0
2414,1
2415,1
2416,2
2417,1
2418,0
2419,2
2420,1
2421,0
2422,0
2423,1
2424,0
2425,0
2426,0
2427,1
2428,0
2429,1
2430,0
2431,0
2432,1
2433,0
2434,1
2435,0
2436,0
2437,0
2438,1
2439,0
2440,0
2441,1
2442,1
2443,1
2444,2
2445,0
2446,0
2447,0
2448,0
2449,0
2450,0
2451,0
2452,0
2453,1
2454,0
2455,1
2456,1
2457,0
2458,0
2459,1
2460,0
2461,0
2462,0
2463,0
2464,1
2465,1
2466,0
2467,0
2468,1
2469,1
2470,0
2471,0
2472,0
2473,0
2474,3
2475,0
2476,0
2477,0
2478,1
2479,0
2480,0
2481,0
2482,0
2483,1
2484,0
2485,1
2486,0
2487,1
2488,1
2489,0
2490,1
2491,0
2492,0
2493,0
2494,0
2495,0
2496,0
2497,1
2498,0
2499,0
2500,1
2501,0
2502,0
2503,0
2504,0
2505,2
2506,0
2507,1
2508,0
2509,1
2510,0
2511,0
2512,0
2513,0
2514,1
2515,0
2516,0
2517,1
2518,0
2519,0
2520,0
2521,0
2522,0
2523,0
2524,1
2525,1
2526,0
2527,0
2528,1
2529,0
2530,0
2531,0
2532,0
2533,1
2534,0
2535,1
2536,1
2537,0
2538,1
2539,0
2540,0
2541,0
2542,0
2543,0
2544,0
2545,0
2546,0
2547,1
2548,0
2549,0
2550,0
2551,0
2552,0
2553,0
2554,0
2555,2
2556,0
2557,0
2558,0
2559,1
2560,0
2561,0
2562,0
2563,1
2564,0
2565,3
2566,2
2567,0
2568,1
2569,0
2570,0
2571,2
2572,1
2573,0
2574,1
2575,0
2576,0
2577,1
2578,0
2579,0
2580,0
2581,1
2582,1
2583,3
2584,0
2585,0
2586,0
2587,0
2588,0
2589,1
2590,0
2591,0
2592,0
2593,1
2594,0
2595,0
2596,0
2597,0
2598,0
2599,0
2600,0
2601,1
2602,1
2603,0
2604,0
2605,0
2606,0
2607,0
2608,0
2609,0
2610,0
2611,1
2612,1
2613,1
2614,0
2615,0
2616,0
2617,1
2618,2
2619,0
2620,0
2621,0
2622,0
2623,0
2624,1
2625,0
2626,1
2627,0
2628,0
2629,0
2630,0
2631,0
2632,0
2633,1
2634,1
2635,3
2636,1
2637,0
2638,0
2639,0
2640,0
2641,0
2642,1
2643,2
2644,0
2645,0
2646,0
2647,1
2648,1
2649,0
2650,0
2651,1
2652,0
2653,0
2654,1
2655,0
2656,0
2657,0
2658,0
2659,0
2660,1
2661,0
2662,0
2663,0
2664,0
2665,0
2666,0
2667,0
2668,3
2669,2
2670,1
2671,1
2672,1
2673,2
2674,0
2675,0
2676,3
2677,1
2678,0
2679,0
2680,1
2681,0
2682,0
2683,1
2684,0
2685,0
2686,1
2687,0
2688,0
2689,0
2690,1
2691,1
2692,0
2693,0
2694,0
2695,0
2696,1
2697,0
2698,1
2699,0
2700,0
2701,0
2702,0
2703,0
2704,2
2705,0
2706,1
2707,1
2708,0
2709,1
2710,1
2711,0
2712,1
2713,1
2714,2
2715,0
2716,1
2717,0
2718,0
2719,1
2720,0
2721,0
2722,0
2723,0
2724,0
2725,0
2726,1
2727,1
2728,0
2729,0
2730,2
2731,2
2732,2
2733,0
2734,0
2735,0
2736,0
2737,0
2738,0
2739,0
2740,0
2741,0
2742,1
2743,0
2744,2
2745,0
2746,0
2747,2
2748,1
2749,0
2750,1
2751,0
2752,0
2753,0
2754,1
2755,2
2756,1
2757,0
2758,1
2759,2
2760,0
2761,1
2762,0
2763,1
2764,0
2765,1
2766,0
2767,1
2768,0
2769,0
2770,2
2771,0
2772,0
2773,0
2774,0
2775,0
2776,0
2777,0
2778,0
2779,0
2780,0
2781,0
2782,0
2783,2
2784,0
2785,2
2786,0
2787,1
2788,0
2789,1
2790,0
2791,0
2792,0
2793,0
2794,1
2795,0
2796,0
2797,0
2798,0
2799,1
2800,0
2801,0
2802,1
2803,0
2804,0
2805,3
2806,0
2807,1
2808,2
2809,0
2810,0
2811,1
2812,0
2813,0
2814,0
2815,0
2816,0
2817,1
2818,0
2819,0
2820,0
2821,0
2822,0
2823,0
2824,0
2825,1
2826,0
2827,0
2828,0
2829,0
2830,0
2831,0
2832,0
2833,0
2834,0
2835,1
2836,0
2837,0
2838,0
2839,0
2840,0
2841,0
2842,0
2843,0
2844,2
2845,0
2846,1
2847,0
2848,0
2849,0
2850,2
2851,0
2852,0
2853,0
2854,0
2855,0
2856,0
2857,0
2858,0
2859,0
2860,1
2861,0
2862,1
2863,0
2864,0
2865,1
2866,1
2867,2
2868,0
2869,0
2870,1
2871,0
2872,0
2873,1
2874,2
2875,1
2876,0
2877,0
2878,0
2879,0
2880,0
2881,1
2882,1
2883,1
2884,0
2885,0
2886,0
2887,0
2888,1
2889,0
2890,0
2891,0
2892,1
2893,0
2894,0
2895,0
2896,0
2897,1
2898,0
2899,0
2900,0
2901,0
2902,0
2903,0
2904,0
2905,1
2906,2
2907,0
2908,1
2909,0
2910,0
2911,0
2912,0
2913,0
2914,1
2915,1
2916,1
2917,0
2918,0
2919,0
2920,0
2921,0
2922,0
2923,1
2924,1
2925,0
2926,0
2927,0
2928,0
2929,1
2930,1
2931,0
2932,0
2933,0
2934,1
2935,0
2936,0
2937,1
2938,1
2939,0
2940,0
2941,0
2942,1
2943,1
2944,0
2945,0
2946,1
2947,1
2948,0
2949,2
2950,0
2951,0
2952,0
2953,1
2954,0
2955,1
2956,0
2957,1
2958,1
2959,1
2960,0
2961,1
2962,0
2963,1
2964,0
2965,0
2966,0
2967,0
2968,0
2969,2
2970,0
2971,0
2972,0
2973,1
2974,1
2975,1
2976,0
2977,2
2978,0
2979,1
2980,1
2981,0
2982,0
2983,0
2984,1
2985,0
2986,1
2987,0
2988,1
2989,0
2990,1
2991,1
2992,1
2993,0
2994,1
2995,0
